average_age,rating
69.5,6.415151515151517
69.66666666666674,4.9
69.75,6.25
70.0,6.695238095238094
70.20000000000005,4.3
70.25,6.563636363636363
70.33333333333326,6.51111111111111
70.40000000000009,7.1
70.5,5.876000000000001
70.66666666666674,5.975
70.75,6.314285714285714
71.0,6.0815789473684205
71.14285714285711,7.0
71.25,6.257142857142857
71.33333333333326,4.799999999999999
71.375,3.7
71.5,6.199999999999998
71.57142857142867,5.3
71.66666666666674,6.785714285714285
71.75,7.199999999999999
72.0,6.3962962962962955
72.16666666666674,7.1
72.25,7.25
72.33333333333326,5.3875
72.5,6.3090909090909095
72.66666666666674,5.200000000000001
72.75,5.7
73.0,6.668000000000001
73.25,6.666666666666667
73.33333333333326,5.783333333333334
73.5,6.457894736842104
73.66666666666674,7.566666666666666
73.75,6.25
73.79999999999995,7.6
73.875,8.3
74.0,6.299999999999999
74.25,6.7
74.33333333333326,6.833333333333333
74.40000000000009,6.2
74.5,6.228571428571429
74.66666666666674,6.033333333333334
75.0,6.520000000000001
75.25,7.15
75.33333333333326,7.050000000000001
75.5,5.96875
75.66666666666674,5.166666666666667
75.75,6.35
76.0,6.814285714285715
76.25,7.25
76.33333333333326,6.166666666666667
76.5,7.580000000000001
76.59999999999991,6.7
76.66666666666674,7.166666666666667
76.75,8.4
77.0,6.775
77.33333333333326,6.6
77.5,6.9125000000000005
77.66666666666674,6.7
77.75,6.666666666666667
77.79999999999995,6.5
78.0,7.163636363636365
78.25,7.8
78.5,7.2727272727272725
78.66666666666674,6.75
78.75,5.6
79.0,6.728571428571428
79.25,6.550000000000001
79.33333333333326,6.333333333333333
79.5,6.7250000000000005
79.66666666666674,7.5
80.0,6.683333333333334
80.25,5.1
80.28571428571422,7.8
80.33333333333326,8.6
80.5,6.1375
80.66666666666674,7.6
81.0,6.866666666666667
81.33333333333326,9.2
81.5,7.566666666666666
81.66666666666674,6.5
81.75,6.699999999999999
82.0,7.2
82.5,8.15
82.75,6.4
83.0,7.35
83.33333333333326,6.1
83.5,7.9
84.0,6.3
84.25,6.0
85.5,7.25
85.66666666666674,7.6
86.0,8.8
86.25,8.7
86.5,6.65
87.0,7.55
88.0,6.6
89.79999999999995,7.4
90.0,7.3
91.0,7.2
91.5,7.85
92.0,7.6
92.16666666666674,7.1
95.5,6.9
99.5,5.8
105.0,8.0
148.0,7.4
