rating,average_age
6.5,45.66666666666674
6.5,45.66666666666674
6.5,45.66666666666674
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.75
6.5,45.83333333333326
6.5,45.875
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.0
6.5,46.16666666666674
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.25
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.33333333333326
6.5,46.40000000000009
6.5,46.40000000000009
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.5
6.5,46.59999999999991
6.5,46.625
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.66666666666674
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.75
6.5,46.799999999999955
6.5,46.83333333333326
6.5,46.83333333333326
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.0
6.5,47.200000000000045
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.25
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.33333333333326
6.5,47.42857142857133
6.5,47.44444444444434
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.5
6.5,47.66666666666674
6.5,47.66666666666674
6.5,47.66666666666674
6.5,47.66666666666674
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.75
6.5,47.83333333333326
6.5,47.83333333333326
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.0
6.5,48.200000000000045
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.25
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.33333333333326
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.5
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.66666666666674
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.75
6.5,48.85714285714289
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.0
6.5,49.14285714285711
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.25
6.5,49.33333333333326
6.5,49.33333333333326
6.5,49.33333333333326
6.5,49.33333333333326
6.5,49.33333333333326
6.5,49.33333333333326
6.5,49.40000000000009
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.5
6.5,49.66666666666674
6.5,49.66666666666674
6.5,49.66666666666674
6.5,49.66666666666674
6.5,49.66666666666674
6.5,49.75
6.5,49.75
6.5,49.75
6.5,49.75
6.5,49.75
6.5,49.75
6.5,49.75
6.5,49.799999999999955
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.0
6.5,50.14285714285711
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.25
6.5,50.33333333333326
6.5,50.33333333333326
6.5,50.33333333333326
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.5
6.5,50.57142857142867
6.5,50.59999999999991
6.5,50.66666666666674
6.5,50.66666666666674
6.5,50.66666666666674
6.5,50.66666666666674
6.5,50.75
6.5,50.75
6.5,50.75
6.5,50.75
6.5,50.75
6.5,50.75
6.5,50.799999999999955
6.5,50.83333333333326
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.0
6.5,51.200000000000045
6.5,51.200000000000045
6.5,51.200000000000045
6.5,51.25
6.5,51.25
6.5,51.25
6.5,51.25
6.5,51.25
6.5,51.25
6.5,51.25
6.5,51.25
6.5,51.33333333333326
6.5,51.33333333333326
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.5
6.5,51.66666666666674
6.5,51.66666666666674
6.5,51.66666666666674
6.5,51.66666666666674
6.5,51.66666666666674
6.5,51.75
6.5,51.75
6.5,51.75
6.5,51.75
6.5,51.75
6.5,51.75
6.5,51.75
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.0
6.5,52.14285714285711
6.5,52.25
6.5,52.25
6.5,52.25
6.5,52.25
6.5,52.25
6.5,52.25
6.5,52.25
6.5,52.25
6.5,52.33333333333326
6.5,52.33333333333326
6.5,52.33333333333326
6.5,52.33333333333326
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.5
6.5,52.59999999999991
6.5,52.66666666666674
6.5,52.66666666666674
6.5,52.66666666666674
6.5,52.66666666666674
6.5,52.66666666666674
6.5,52.66666666666674
6.5,52.66666666666674
6.5,52.75
6.5,52.75
6.5,52.75
6.5,52.75
6.5,52.799999999999955
6.5,52.799999999999955
6.5,52.799999999999955
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.0
6.5,53.200000000000045
6.5,53.200000000000045
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.25
6.5,53.33333333333326
6.5,53.5
6.5,53.5
6.5,53.5
6.5,53.5
6.5,53.5
6.5,53.5
6.5,53.5
6.5,53.59999999999991
6.5,53.66666666666674
6.5,53.66666666666674
6.5,53.66666666666674
6.5,53.66666666666674
6.5,53.75
6.5,53.75
6.5,53.75
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.0
6.5,54.25
6.5,54.25
6.5,54.25
6.5,54.25
6.5,54.25
6.5,54.28571428571422
6.5,54.33333333333326
6.5,54.33333333333326
6.5,54.33333333333326
6.5,54.33333333333326
6.5,54.40000000000009
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.5
6.5,54.66666666666674
6.5,54.66666666666674
6.5,54.66666666666674
6.5,54.66666666666674
6.5,54.66666666666674
6.5,54.66666666666674
6.5,54.75
6.5,54.75
6.5,54.75
6.5,54.75
6.5,54.75
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.0
6.5,55.25
6.5,55.25
6.5,55.33333333333326
6.5,55.33333333333326
6.5,55.33333333333326
6.5,55.33333333333326
6.5,55.33333333333326
6.5,55.33333333333326
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.5
6.5,55.66666666666674
6.5,55.75
6.5,55.75
6.5,55.75
6.5,55.75
6.5,55.799999999999955
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.0
6.5,56.25
6.5,56.33333333333326
6.5,56.33333333333326
6.5,56.33333333333326
6.5,56.33333333333326
6.5,56.5
6.5,56.5
6.5,56.5
6.5,56.5
6.5,56.66666666666674
6.5,56.66666666666674
6.5,56.66666666666674
6.5,56.66666666666674
6.5,56.66666666666674
6.5,56.75
6.5,56.75
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.0
6.5,57.16666666666674
6.5,57.25
6.5,57.33333333333326
6.5,57.33333333333326
6.5,57.5
6.5,57.5
6.5,57.5
6.5,57.5
6.5,57.5
6.5,57.5
6.5,57.5
6.5,58.0
6.5,58.0
6.5,58.0
6.5,58.0
6.5,58.0
6.5,58.0
6.5,58.0
6.5,58.0
6.5,58.25
6.5,58.25
6.5,58.25
6.5,58.25
6.5,58.25
6.5,58.33333333333326
6.5,58.33333333333326
6.5,58.33333333333326
6.5,58.33333333333326
6.5,58.5
6.5,58.5
6.5,58.5
6.5,58.5
6.5,58.66666666666674
6.5,58.66666666666674
6.5,58.66666666666674
6.5,58.66666666666674
6.5,58.75
6.5,58.75
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.0
6.5,59.25
6.5,59.25
6.5,59.33333333333326
6.5,59.5
6.5,59.5
6.5,59.5
6.5,59.5
6.5,59.66666666666674
6.5,59.66666666666674
6.5,59.66666666666674
6.5,59.66666666666674
6.5,59.66666666666674
6.5,59.75
6.5,59.75
6.5,60.0
6.5,60.0
6.5,60.0
6.5,60.0
6.5,60.0
6.5,60.0
6.5,60.0
6.5,60.33333333333326
6.5,60.5
6.5,60.5
6.5,60.5
6.5,60.5
6.5,60.66666666666674
6.5,60.75
6.5,61.0
6.5,61.0
6.5,61.0
6.5,61.0
6.5,61.0
6.5,61.0
6.5,61.0
6.5,61.25
6.5,61.25
6.5,61.25
6.5,61.5
6.5,61.66666666666674
6.5,61.75
6.5,61.75
6.5,61.75
6.5,61.75
6.5,62.0
6.5,62.0
6.5,62.0
6.5,62.0
6.5,62.0
6.5,62.33333333333326
6.5,62.33333333333326
6.5,62.33333333333326
6.5,62.5
6.5,62.5
6.5,62.5
6.5,62.75
6.5,63.0
6.5,63.0
6.5,63.0
6.5,63.0
6.5,63.0
6.5,63.25
6.5,63.25
6.5,63.33333333333326
6.5,63.5
6.5,63.5
6.5,63.5
6.5,63.66666666666674
6.5,63.66666666666674
6.5,63.66666666666674
6.5,63.83333333333326
6.5,64.0
6.5,64.0
6.5,64.0
6.5,64.0
6.5,64.0
6.5,64.5
6.5,64.5
6.5,65.0
6.5,65.0
6.5,65.0
6.5,65.25
6.5,65.33333333333326
6.5,65.5
6.5,65.5
6.5,65.66666666666674
6.5,66.0
6.5,66.25
6.5,66.25
6.5,66.33333333333326
6.5,66.5
6.5,66.5
6.5,66.5
6.5,67.0
6.5,67.0
6.5,67.5
6.5,68.0
6.5,68.0
6.5,68.0
6.5,68.66666666666674
6.5,69.0
6.5,69.25
6.5,69.5
6.5,69.5
6.5,70.0
6.5,70.0
6.5,70.0
6.5,70.25
6.5,70.5
6.5,70.5
6.5,70.5
6.5,70.5
6.5,71.0
6.5,71.25
6.5,71.5
6.5,71.5
6.5,72.0
6.5,72.66666666666674
6.5,73.0
6.5,73.75
6.5,74.0
6.5,74.66666666666674
6.5,76.66666666666674
6.5,77.0
6.5,77.0
6.5,77.5
6.5,77.79999999999995
6.5,78.0
6.5,78.5
6.5,78.66666666666674
6.5,79.0
6.5,80.5
6.5,81.0
6.4,7.75
6.4,8.0
6.4,9.5
6.4,12.25
6.4,13.75
6.4,14.0
6.4,16.0
6.4,16.0
6.4,17.0
6.4,17.5
6.4,18.0
6.4,18.333333333333258
6.4,18.666666666666742
6.4,18.75
6.4,19.0
6.4,19.0
6.4,19.0
6.4,19.0
6.4,19.0
6.4,19.200000000000045
6.4,19.40000000000009
6.4,19.5
6.4,19.5
6.4,19.5
6.4,19.75
6.4,20.0
6.4,20.0
6.4,20.0
6.4,20.0
6.4,20.0
6.4,20.25
6.4,20.333333333333258
6.4,20.333333333333258
6.4,20.5
6.4,20.5
6.4,20.5
6.4,20.5
6.4,20.5
6.4,20.75
6.4,20.799999999999955
6.4,21.0
6.4,21.0
6.4,21.0
6.4,21.0
6.4,21.0
6.4,21.25
6.4,21.25
6.4,21.25
6.4,21.25
6.4,21.333333333333258
6.4,21.5
6.4,21.5
6.4,21.5
6.4,21.5
6.4,21.5
6.4,21.5
6.4,21.5
6.4,21.666666666666742
6.4,21.666666666666742
6.4,21.666666666666742
6.4,21.666666666666742
6.4,21.75
6.4,21.75
6.4,21.75
6.4,21.75
6.4,21.833333333333258
6.4,22.0
6.4,22.0
6.4,22.0
6.4,22.0
6.4,22.0
6.4,22.200000000000045
6.4,22.25
6.4,22.333333333333258
6.4,22.333333333333258
6.4,22.333333333333258
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.5
6.4,22.666666666666742
6.4,22.666666666666742
6.4,22.75
6.4,22.75
6.4,22.75
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.0
6.4,23.25
6.4,23.25
6.4,23.25
6.4,23.333333333333258
6.4,23.333333333333258
6.4,23.333333333333258
6.4,23.333333333333258
6.4,23.333333333333258
6.4,23.42857142857133
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.5
6.4,23.666666666666742
6.4,23.666666666666742
6.4,23.666666666666742
6.4,23.666666666666742
6.4,23.666666666666742
6.4,23.666666666666742
6.4,23.666666666666742
6.4,23.75
6.4,23.75
6.4,23.75
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.0
6.4,24.166666666666742
6.4,24.25
6.4,24.25
6.4,24.25
6.4,24.25
6.4,24.25
6.4,24.25
6.4,24.333333333333258
6.4,24.333333333333258
6.4,24.333333333333258
6.4,24.333333333333258
6.4,24.333333333333258
6.4,24.333333333333258
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.5
6.4,24.666666666666742
6.4,24.666666666666742
6.4,24.666666666666742
6.4,24.666666666666742
6.4,24.666666666666742
6.4,24.666666666666742
6.4,24.666666666666742
6.4,24.71428571428578
6.4,24.75
6.4,24.75
6.4,24.75
6.4,24.75
6.4,24.75
6.4,24.75
6.4,24.75
6.4,24.75
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.0
6.4,25.25
6.4,25.25
6.4,25.25
6.4,25.25
6.4,25.25
6.4,25.25
6.4,25.25
6.4,25.25
6.4,25.28571428571422
6.4,25.333333333333258
6.4,25.333333333333258
6.4,25.333333333333258
6.4,25.333333333333258
6.4,25.333333333333258
6.4,25.333333333333258
6.4,25.333333333333258
6.4,25.375
6.4,25.40000000000009
6.4,25.40000000000009
6.4,25.40000000000009
6.4,25.42857142857133
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.5
6.4,25.59999999999991
6.4,25.59999999999991
6.4,25.666666666666742
6.4,25.666666666666742
6.4,25.666666666666742
6.4,25.666666666666742
6.4,25.666666666666742
6.4,25.666666666666742
6.4,25.75
6.4,25.75
6.4,25.75
6.4,25.75
6.4,25.75
6.4,25.75
6.4,25.75
6.4,25.75
6.4,25.75
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.0
6.4,26.200000000000045
6.4,26.200000000000045
6.4,26.25
6.4,26.25
6.4,26.25
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.333333333333258
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.5
6.4,26.57142857142867
6.4,26.59999999999991
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.666666666666742
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,26.75
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.0
6.4,27.200000000000045
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.25
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.333333333333258
6.4,27.40000000000009
6.4,27.40000000000009
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.5
6.4,27.59999999999991
6.4,27.59999999999991
6.4,27.59999999999991
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.666666666666742
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.75
6.4,27.799999999999955
6.4,27.799999999999955
6.4,27.799999999999955
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.0
6.4,28.166666666666742
6.4,28.200000000000045
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.25
6.4,28.333333333333258
6.4,28.333333333333258
6.4,28.333333333333258
